GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1600000US0613588,0613588,"Citrus Heights city, California",33709,1450,60961,3853,76.5,3.2,60149,4476,17.4,3.2,12314,10091,32.0,4.0,18675,1313,5.6,1.5,9671,1143,3.1,1.3,3753,1297,23.0,3.0,22379,3627,21212,1294,68134,6368,17.3,3.7,44330,8234,39.2,5.0,62210,10308,23.8,5.1,83881,11936,12.9,3.5,67773,15768,4.3,2.3,124194,34723,2.5,1.6,80798,26337,86147,33,24698,1806,84.8,2.9,25534,2046,3.6,1.6,20993,10982,0.2,0.2,N,N,2.9,0.9,24326,6084,0.1,0.1,N,N,4.5,1.9,20863,6234,4.0,1.3,14855,5709,17.5,3.5,17321,2558,73.5,3.6,26870,2159,27.8,(X),(X),(X),29.8,(X),(X),(X),21.0,(X),(X),(X)
1600000US0614218,0614218,"Clovis city, California",34358,1592,82171,5641,80.4,3.0,86334,6523,18.8,2.7,10795,3514,24.7,2.5,17509,1394,6.5,2.0,9481,1703,4.0,1.8,4693,1382,16.7,2.5,23626,3809,25017,1195,92413,7842,13.2,3.5,36172,11729,36.7,4.8,73603,9491,32.8,4.5,136529,17062,10.3,2.9,71210,12771,5.4,1.6,128640,16288,1.6,1.2,95260,39743,102190,37,28264,2098,67.4,5.0,31679,2852,4.4,2.2,15739,7579,1.7,1.1,12879,4481,11.8,2.9,29617,7699,0.5,0.6,N,N,10.9,3.5,16809,3505,3.3,0.9,17415,6415,29.4,4.0,17566,2092,51.3,4.3,35859,3086,32.5,(X),(X),(X),32.4,(X),(X),(X),24.5,(X),(X),(X)
1600000US0615044,0615044,"Compton city, California",23763,1313,55541,4260,83.7,3.0,55817,4651,7.3,2.3,8466,5202,25.8,3.6,12272,1377,9.8,2.2,8015,742,11.7,2.9,4209,1144,12.2,3.0,23201,7170,20260,1086,56789,4827,12.1,3.1,21809,6873,32.9,4.2,47686,8325,13.4,3.1,73922,8558,20.0,4.5,55662,7852,11.5,2.9,79562,11646,10.2,3.2,81546,10182,98596,35,15003,1355,44.0,5.1,12192,1115,32.3,5.3,21003,3166,0.3,0.3,N,N,0.8,0.6,11265,4174,0.5,0.6,N,N,19.7,3.6,12500,1340,2.5,1.5,9425,4475,65.6,5.4,12023,837,1.0,0.6,13111,8626,52.3,(X),(X),(X),53.2,(X),(X),(X),40.0,(X),(X),(X)
1600000US0616000,0616000,"Concord city, California",45111,2443,83437,5586,81.3,3.2,82999,5540,22.7,2.8,14368,5898,26.5,3.4,18992,1454,6.2,1.9,10012,1584,4.3,1.6,3377,953,15.6,2.3,36196,9092,30312,1729,94339,6870,11.6,2.7,58928,20619,29.2,4.4,76084,11460,33.1,4.5,122607,12606,14.5,3.7,70708,11535,9.2,2.8,130883,18730,2.5,1.3,100191,22338,127511,52,30411,2253,73.4,3.9,31858,2680,3.5,1.6,22642,11853,0.6,0.5,19616,11408,9.9,2.0,38269,6232,0.1,0.1,N,N,6.9,2.4,18997,7192,5.7,1.7,17912,4931,30.4,3.7,16786,2164,52.4,3.5,38141,3239,32.1,(X),(X),(X),32.9,(X),(X),(X),28.0,(X),(X),(X)
1600000US0616350,0616350,"Corona city, California",50041,2145,85458,5400,86.8,2.5,85703,6120,11.5,1.6,11400,3355,20.5,2.2,17639,1522,3.2,1.0,10778,2232,2.3,1.0,4193,1506,14.0,2.0,31714,4847,38467,1596,92920,6498,7.8,2.3,45152,10329,43.0,5.0,73267,10009,26.9,3.6,124637,16495,8.3,2.3,82073,13708,10.6,1.9,131780,20140,3.5,1.2,104908,21615,161498,59,27809,1955,67.3,3.2,29217,2742,6.4,1.5,34169,6487,0.1,0.2,N,N,13.1,2.2,27781,4449,0.5,0.4,N,N,7.7,1.6,16749,2389,4.9,1.1,18096,7681,41.6,3.6,19284,2270,35.3,3.5,37500,3214,25.4,(X),(X),(X),25.3,(X),(X),(X),18.2,(X),(X),(X)
1600000US0616532,0616532,"Costa Mesa city, California",38510,2091,88218,6851,88.1,2.7,87612,6444,20.7,2.8,20301,10517,19.2,2.3,18159,1611,2.9,1.0,11033,2115,3.0,1.6,4724,2593,10.8,2.6,21545,4859,23380,1391,92083,9154,8.7,2.8,44977,10885,30.2,5.1,73624,10098,29.9,4.4,111593,14795,16.4,3.6,103062,44264,11.1,3.0,114829,17047,3.7,2.3,79410,28758,112793,50,31750,2667,59.4,4.4,38533,4268,2.2,1.4,32770,18776,0.1,0.2,N,N,9.2,2.3,39035,7678,0.6,0.5,N,N,24.3,4.1,13084,2002,4.3,1.1,26045,10645,39.3,4.0,15994,2315,46.0,4.0,43550,4469,26.6,(X),(X),(X),24.1,(X),(X),(X),21.6,(X),(X),(X)
1600000US0617918,0617918,"Daly City city, California",29834,1730,92261,6147,85.5,3.2,87848,6185,20.5,3.5,21474,9113,33.9,4.3,18167,1460,6.0,2.2,9817,1717,2.0,1.2,3466,1645,17.0,3.2,32657,14022,22481,1272,95692,8152,10.4,3.1,72902,32237,24.1,5.0,62978,13020,31.5,5.0,114973,15071,13.1,3.5,85388,12289,13.3,3.4,126478,13102,7.6,2.9,114371,17928,106099,36,28171,2314,20.2,3.8,35905,5808,2.9,1.3,27338,7062,0.0,0.2,N,N,57.2,5.1,29154,2364,0.7,0.6,46153,14190,15.2,4.6,14974,2860,3.7,1.4,22473,10446,26.3,5.0,17435,2660,11.2,2.3,46842,7391,34.0,(X),(X),(X),35.2,(X),(X),(X),27.0,(X),(X),(X)
1600000US0618100,0618100,"Davis city, California",25702,1381,90638,8029,79.4,3.5,90579,7649,34.3,3.6,22974,11052,16.7,2.7,17323,1936,1.6,0.9,8672,3634,1.4,1.4,N,N,14.0,2.8,43418,7820,12137,937,140951,13738,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,66733,37,35977,3074,58.3,3.2,43179,4034,3.4,1.5,18448,11726,0.0,0.2,N,N,25.9,2.2,30020,7345,0.2,0.3,N,N,6.1,2.2,23908,10123,6.2,1.7,15472,6152,13.1,2.5,24838,6138,52.3,2.9,45066,4475,27.6,(X),(X),(X),23.4,(X),(X),(X),22.6,(X),(X),(X)
1600000US0619766,0619766,"Downey city, California",34629,1839,70114,4188,84.1,3.3,70247,4269,16.6,3.0,14673,4703,22.9,3.1,15589,1410,6.7,1.8,10810,1325,5.0,1.6,3474,1510,13.2,2.5,25426,5953,26214,1282,75139,5234,10.1,2.9,31041,7859,30.8,4.6,63350,11081,23.1,4.5,90483,12129,20.4,3.6,59254,5566,9.1,2.8,128951,23263,6.5,2.8,118902,23284,114168,37,22990,1528,51.8,4.0,25894,2294,3.2,1.3,26593,7575,0.2,0.2,N,N,9.4,2.7,33623,9364,1.0,1.5,N,N,30.3,4.5,16142,1991,4.1,1.5,13773,5331,71.2,4.0,19395,1306,14.7,2.8,35047,5140,39.6,(X),(X),(X),40.5,(X),(X),(X),28.7,(X),(X),(X)
1600000US0620802,0620802,"East Los Angeles CDP, California",31598,1511,48804,3313,84.2,2.8,49210,3527,8.0,1.9,11090,2619,27.6,3.1,14098,1183,7.8,2.0,9532,1318,5.6,1.5,3086,789,8.0,1.9,13591,2755,24371,1476,53023,4049,10.5,2.6,20828,3983,37.9,4.2,36714,4998,13.9,3.4,68158,13101,19.2,4.0,55435,6219,7.6,2.2,82121,10371,10.8,3.1,97334,18188,117267,7153,14589,1040,47.5,4.1,12827,1213,0.6,0.5,N,N,0.6,0.8,N,N,1.5,0.6,27195,8438,0.0,0.1,N,N,48.7,4.3,15653,1655,1.0,0.6,14449,4453,N,N,N,N,N,N,N,N,56.0,(X),(X),(X),58.4,(X),(X),(X),40.0,(X),(X),(X)
1600000US0621712,0621712,"El Cajon city, California",31028,1567,63069,5391,81.1,2.7,60078,6017,15.5,2.5,16457,6725,23.9,4.0,17171,2033,10.2,2.6,11823,1963,9.9,2.9,5050,912,17.8,3.4,23087,3650,23408,1291,64838,6614,15.1,3.1,31490,9150,36.0,4.8,44100,5588,30.6,3.9,91872,16674,8.2,2.1,79438,14663,4.3,1.9,113234,37846,5.7,2.2,81047,21057,103075,66,20827,1835,71.5,4.5,22977,2242,7.1,2.2,20056,5309,0.3,0.3,N,N,4.4,2.3,16339,4556,1.6,2.0,14252,10636,7.0,2.5,13488,2909,8.0,3.1,11901,4307,31.5,4.4,14194,2231,50.7,4.6,26214,2742,33.6,(X),(X),(X),32.0,(X),(X),(X),25.9,(X),(X),(X)
1600000US0622020,0622020,"Elk Grove city, California",50142,2067,98196,5868,82.8,2.3,97789,6223,22.3,3.1,10151,2295,25.7,2.9,18382,1218,6.9,2.0,10365,1236,3.2,1.2,3765,824,22.0,2.6,36746,6869,40014,1462,106526,6198,12.7,2.7,51193,9373,27.4,3.5,82661,7906,36.9,3.8,134408,11471,8.9,2.1,103704,22553,9.8,2.6,136975,11233,4.3,1.7,119427,25776,163560,61,30808,1931,48.3,3.7,35127,2928,10.7,2.3,32755,9350,2.0,1.8,17892,4757,27.9,3.1,27781,2147,0.4,0.4,N,N,2.4,0.8,28216,6423,8.3,1.7,17374,3575,16.2,2.8,19889,3364,38.4,3.7,38623,3557,33.5,(X),(X),(X),34.4,(X),(X),(X),27.1,(X),(X),(X)
1600000US0622230,0622230,"El Monte city, California",30516,1292,53072,3553,81.7,2.9,54463,4095,7.5,1.8,9423,4003,26.1,2.7,15225,1286,11.8,2.5,9777,1032,7.8,2.3,5140,786,7.5,2.0,15455,3805,24560,1045,56614,4057,13.4,2.9,20431,2427,31.2,4.0,41120,4593,23.5,4.1,62779,9340,17.3,3.1,73733,8040,7.8,2.2,105907,23214,6.9,2.3,77324,11159,116617,56,15214,1015,57.4,4.6,13532,1239,0.7,0.5,N,N,0.6,0.4,N,N,29.7,3.5,18278,1835,0.3,0.3,32471,9572,10.0,2.9,12086,2274,1.4,0.7,17354,5590,63.7,3.5,12780,1071,4.8,1.5,20811,3898,31.5,(X),(X),(X),32.0,(X),(X),(X),20.5,(X),(X),(X)
1600000US0622804,0622804,"Escondido city, California",44612,1701,69212,4444,80.6,3.0,68170,4113,15.6,2.2,15932,5952,26.6,2.9,18149,1362,6.0,2.2,8199,1571,3.6,1.4,4936,2113,16.1,2.2,30466,9292,31898,1467,74639,4408,11.0,3.2,47015,13364,38.4,4.3,51164,5058,25.5,3.4,105508,12069,12.1,3.0,81757,12546,7.9,2.4,107577,21309,5.0,1.6,89301,19599,150252,47,22246,1391,79.7,3.2,22092,1622,2.9,1.2,35439,11161,0.6,0.7,10657,4218,6.7,1.9,27916,4715,0.1,0.2,N,N,6.0,1.7,16797,4291,3.9,1.5,16497,5173,52.2,4.1,13462,1196,35.7,3.5,33319,3115,35.3,(X),(X),(X),35.9,(X),(X),(X),27.2,(X),(X),(X)
1600000US0623182,0623182,"Fairfield city, California",35360,1546,84592,5593,82.3,2.9,84486,6443,17.7,2.7,7782,2045,27.7,3.5,16483,1237,9.1,2.3,9711,1114,2.8,1.5,4183,1863,21.7,3.1,26393,3354,26680,1294,92044,6757,13.4,2.9,39350,7410,35.9,4.3,74094,8336,24.4,3.5,117473,12438,10.3,2.6,99567,16042,11.1,2.9,151078,23240,5.0,1.8,91679,16844,111139,54,27726,1663,48.3,3.7,30434,2388,12.8,2.3,29520,3743,0.6,0.5,31596,10797,17.2,3.1,29848,4875,1.2,0.9,32720,17047,13.2,3.0,17276,3297,6.7,1.7,18685,3839,30.5,3.6,16845,2211,33.5,3.2,36224,2952,28.3,(X),(X),(X),29.0,(X),(X),(X),21.6,(X),(X),(X)
1600000US0624638,0624638,"Folsom city, California",25980,1456,113851,7905,79.8,3.6,118590,8899,34.0,4.3,8986,2351,26.7,3.8,20860,1854,4.5,2.1,9683,2054,0.4,0.6,N,N,20.6,3.9,39569,6442,18263,1052,135465,9373,11.9,3.5,65605,10334,33.7,5.2,116810,13415,38.7,5.0,169110,15970,8.4,3.8,101707,27706,6.2,2.2,207630,40991,1.2,0.9,126281,63227,75366,32,39667,2361,66.9,4.4,43738,3355,6.6,1.6,20183,13708,0.2,0.3,N,N,16.5,3.5,47681,7175,0.9,1.2,N,N,4.5,2.0,9538,5260,4.4,1.5,16629,8173,12.6,2.6,26282,5883,59.6,4.1,44948,3618,24.1,(X),(X),(X),23.3,(X),(X),(X),18.0,(X),(X),(X)
1600000US0624680,0624680,"Fontana city, California",51347,2194,73133,3768,89.4,2.2,73701,3685,7.4,1.5,8846,4173,20.1,2.7,15568,1182,5.5,1.6,9331,1522,4.1,1.4,4086,882,7.8,1.7,21196,4504,42110,1689,75894,3872,6.5,1.9,29001,9819,37.0,3.6,46769,6135,22.3,3.3,99487,9587,13.3,2.7,78015,10078,13.3,2.9,116118,10558,7.5,2.2,115169,13225,204953,43,19462,1057,39.7,3.8,21592,1696,7.4,1.7,27272,5174,0.9,0.7,12239,3298,7.4,2.2,25593,4202,0.6,0.7,5677,8169,39.3,3.9,15481,1555,4.6,1.3,15765,3720,64.9,3.3,16528,1282,17.7,2.5,25359,3562,36.5,(X),(X),(X),35.9,(X),(X),(X),24.9,(X),(X),(X)
1600000US0626000,0626000,"Fremont city, California",73007,1811,123632,4074,86.9,1.4,126733,4455,27.0,2.2,14152,3059,21.6,2.1,18728,1128,3.4,0.8,10569,2221,4.7,1.5,4259,850,11.1,1.5,34951,9024,58295,1573,132847,4801,8.5,1.4,58304,15366,31.8,3.0,107721,7373,39.4,2.5,171191,8561,8.4,1.6,106535,13295,8.4,1.5,158375,16105,3.4,1.3,111916,18295,228760,33,40562,1627,25.7,2.3,43704,3517,3.4,1.1,25851,6867,0.6,0.2,30365,19128,55.3,2.8,45023,2285,0.9,0.5,34082,21695,8.6,2.4,22985,3724,5.4,1.4,19668,6994,14.5,2.4,23297,2852,21.9,1.9,46630,4061,18.9,(X),(X),(X),19.2,(X),(X),(X),15.7,(X),(X),(X)
1600000US0627000,0627000,"Fresno city, California",163875,3086,56826,2107,77.9,1.4,57821,2327,13.8,1.2,16197,4637,23.7,1.4,16008,711,10.4,1.2,10195,602,10.5,1.3,4402,402,13.5,1.0,22386,2111,113858,2787,63530,2834,15.0,1.6,28159,3240,41.1,2.1,46410,2859,22.2,1.7,102148,10545,11.9,1.5,54465,4573,6.0,1.1,134113,20629,3.8,1.0,79258,9207,515985,63,18957,733,51.8,1.8,24056,1255,7.8,0.7,13645,1640,0.8,0.3,16811,5662,13.1,0.9,17825,2345,0.1,0.1,N,N,22.1,1.8,11511,870,4.3,0.8,9422,1971,48.4,1.5,12979,575,28.3,1.3,31764,1921,35.6,(X),(X),(X),37.2,(X),(X),(X),27.1,(X),(X),(X)
1600000US0628000,0628000,"Fullerton city, California",44648,2008,82552,3763,81.1,2.5,81776,4807,21.7,2.4,28575,9163,22.5,2.6,17313,1298,4.8,1.8,9515,1909,1.3,0.9,3169,1386,13.0,2.1,30057,5448,31152,1467,93923,5566,11.3,2.8,69769,25859,35.7,4.8,72266,11112,26.9,4.5,119326,13211,12.4,2.9,95666,17562,9.7,2.8,133038,25497,4.0,1.9,84300,20926,139663,59,27419,1616,54.3,4.4,32307,2686,2.5,1.2,23539,8328,0.4,0.4,23806,21176,23.9,4.0,26018,3599,0.5,0.7,N,N,14.6,3.7,15382,3525,3.8,1.4,15716,5768,38.6,4.1,16684,1948,32.2,3.3,42647,4223,31.5,(X),(X),(X),31.8,(X),(X),(X),23.1,(X),(X),(X)
1600000US0629000,0629000,"Garden Grove city, California",46959,1894,73119,3819,82.9,2.2,74561,4391,13.0,1.9,10639,2749,28.7,2.8,15244,1017,8.7,1.8,9458,862,2.1,1.0,4984,1710,13.6,1.7,25564,4591,37973,1415,76870,4176,10.9,2.0,32679,6949,30.2,3.3,51773,4376,23.7,3.0,103884,11882,14.2,2.4,86884,22745,11.3,2.1,107709,10680,9.7,2.1,87929,8476,175085,53,20949,1231,42.1,3.3,24154,2639,0.7,0.5,30475,9290,0.5,0.5,13464,11840,39.7,3.8,20271,1902,0.1,0.1,N,N,15.5,2.8,14054,1815,1.5,0.5,17161,9255,37.8,4.0,14753,1093,20.4,2.4,33310,4640,42.4,(X),(X),(X),42.5,(X),(X),(X),32.3,(X),(X),(X)
1600000US0630000,0630000,"Glendale city, California",72163,2684,77027,4796,80.3,2.5,79465,5150,19.8,2.0,20535,6533,23.0,2.3,15131,971,14.6,2.0,11176,717,6.7,1.6,4218,786,10.1,1.6,27947,4534,50761,1793,83559,5086,13.5,2.6,35619,8196,36.0,3.5,68679,7116,23.8,3.1,124927,14229,13.0,2.3,64446,11557,8.7,2.1,132144,21105,4.9,1.5,88902,14351,200161,38,29431,1718,69.7,2.8,30333,2410,1.0,0.5,33121,13957,0.4,0.3,25787,12646,16.3,1.8,33444,3557,0.0,0.1,N,N,9.1,1.8,16803,3338,3.5,0.9,25026,7614,19.0,2.5,19572,2860,61.1,3.1,31486,2670,36.1,(X),(X),(X),39.7,(X),(X),(X),26.2,(X),(X),(X)
1600000US0632548,0632548,"Hawthorne city, California",31391,1699,55185,3634,90.8,2.5,52523,3480,14.3,3.4,10308,3325,18.6,3.4,13688,1742,5.0,1.9,8942,1032,3.2,1.6,3897,1105,9.2,2.5,23488,5829,20483,1030,57571,4247,5.6,2.4,35269,8160,48.9,6.3,44277,5558,16.0,4.2,82153,9457,18.5,4.7,57278,7271,6.2,2.7,97096,24298,4.8,2.7,87109,15940,87591,45,20933,1467,33.7,4.7,21952,2700,22.4,3.5,25246,3573,0.5,0.5,35299,17761,6.0,1.9,29264,6896,0.0,0.2,N,N,15.2,4.1,14347,3373,22.2,4.8,16932,2514,54.0,4.5,15003,1546,6.9,1.6,44668,8038,31.6,(X),(X),(X),35.2,(X),(X),(X),25.1,(X),(X),(X)
1600000US0633000,0633000,"Hayward city, California",49031,1792,85515,6163,83.7,2.2,87966,6846,14.9,2.0,11552,2916,25.1,2.3,16105,1533,5.8,1.6,11024,1527,4.1,1.2,3810,1551,17.7,2.6,22390,2998,35727,1631,92745,7343,9.7,2.1,41072,9284,33.9,4.0,63036,10559,25.5,3.4,129888,16990,12.0,2.7,96782,19100,12.0,2.3,122651,12554,6.9,2.2,114598,21919,154633,70,28546,2093,45.9,3.5,28041,3423,12.5,2.3,34468,9557,0.5,0.3,53593,16424,25.7,3.3,31671,2775,1.5,0.7,18985,3913,8.6,2.1,20077,3732,5.3,1.3,17674,6032,40.0,3.8,18889,1717,17.0,2.1,44428,5923,42.8,(X),(X),(X),45.4,(X),(X),(X),34.3,(X),(X),(X)
1600000US0633182,0633182,"Hemet city, California",31058,2536,43258,4040,54.4,4.2,43524,7081,15.2,3.3,14095,6132,50.0,4.8,17794,1053,6.8,2.1,10276,3165,8.3,3.4,5420,1136,25.9,4.0,20753,2455,17610,1320,48880,5647,31.4,5.2,N,N,38.1,5.7,N,N,12.2,4.6,N,N,12.1,4.2,N,N,4.4,2.8,N,N,1.8,2.1,N,N,83040,41,17399,1859,73.1,5.9,18144,2366,13.0,5.0,12446,3543,1.3,0.9,12530,13655,3.7,3.3,20695,10572,0.0,0.2,N,N,6.0,2.6,21690,12804,2.8,1.2,9549,5640,37.3,5.4,13200,2688,43.8,4.9,22609,3102,46.5,(X),(X),(X),51.7,(X),(X),(X),38.3,(X),(X),(X)
1600000US0633434,0633434,"Hesperia city, California",26853,1418,55791,4838,74.0,4.4,59424,5502,6.9,1.7,11051,4888,25.5,3.5,17117,1346,8.7,2.5,10433,1683,7.0,2.3,3202,809,17.0,3.4,27774,5255,21630,1268,59352,5626,19.5,4.8,29198,5257,38.0,4.5,45110,3991,17.4,4.2,93150,14988,15.1,4.8,68042,18380,7.7,3.6,100344,19525,2.3,1.5,99569,44102,92744,34,16860,1731,82.0,4.2,17461,2011,8.4,3.8,12158,3287,1.2,0.8,17141,10729,2.2,1.2,19153,6221,0.0,0.2,N,N,4.2,1.8,16583,3972,2.0,0.8,9719,7322,56.6,4.6,14126,2577,32.8,4.1,22246,2387,23.8,(X),(X),(X),23.9,(X),(X),(X),17.5,(X),(X),(X)
1600000US0636000,0636000,"Huntington Beach city, California",76357,2323,112371,6889,83.1,1.8,110885,7679,27.3,2.0,25568,5713,27.7,2.1,20264,1239,2.6,0.9,9212,1495,1.7,0.7,5406,1543,18.9,2.2,32338,3527,48989,1824,130114,10259,12.2,2.1,84571,16670,33.9,3.4,125893,24822,31.1,3.7,162105,15121,12.1,2.4,91130,14153,8.1,1.8,153299,17813,2.6,1.4,126597,27352,200814,43,43982,2808,75.3,2.7,47831,3480,1.1,0.5,23776,9991,0.8,0.5,26343,17410,11.8,1.7,40116,5036,0.2,0.1,52044,36263,5.5,1.8,23380,4628,5.3,1.0,25889,5024,18.9,2.5,25044,3853,63.1,3.0,51907,3968,30.6,(X),(X),(X),29.8,(X),(X),(X),24.6,(X),(X),(X)
1600000US0636448,0636448,"Indio city, California",27184,1896,61167,5850,77.6,2.7,58799,6528,12.2,2.4,33050,21870,31.3,3.4,18081,1525,3.5,1.3,6020,1472,2.6,1.4,3829,2389,15.5,2.6,28701,5235,19221,875,68614,7234,15.7,2.8,66379,22606,34.5,5.0,52557,9575,27.3,4.7,87315,14919,14.5,4.6,61711,11538,5.0,2.4,115662,62676,3.0,1.9,49309,10758,85639,39,20354,1952,46.2,4.9,27040,3183,1.4,1.0,24889,18735,0.9,1.0,N,N,2.9,1.8,19030,9201,0.0,0.1,N,N,44.0,5.2,14141,2673,4.4,2.3,13655,6696,N,N,N,N,N,N,N,N,38.6,(X),(X),(X),36.2,(X),(X),(X),25.8,(X),(X),(X)
1600000US0636546,0636546,"Inglewood city, California",36439,1890,52470,3179,83.6,2.8,52072,3591,7.5,1.7,12287,4445,22.9,3.1,14093,1136,8.3,1.9,9101,1138,5.9,1.6,4040,846,12.7,2.4,20997,2985,24328,1065,53670,3986,10.4,2.8,21759,4437,43.8,4.8,40966,4553,12.3,2.9,81142,16946,18.0,3.6,60420,6173,7.5,2.4,88515,16892,8.0,2.5,74619,10430,111901,32,18547,1169,26.3,3.3,15473,2011,43.8,4.3,23762,2315,0.9,0.6,6784,3688,1.3,0.9,25152,3608,0.3,0.5,N,N,22.6,3.9,12846,1531,4.8,1.9,14665,4610,48.9,4.3,12953,1183,3.4,0.9,27272,5321,34.6,(X),(X),(X),36.2,(X),(X),(X),27.2,(X),(X),(X)
1600000US0636770,0636770,"Irvine city, California",90513,3320,117039,7294,84.1,2.5,120988,7749,26.7,2.5,19674,5180,18.4,2.4,19471,1441,3.2,1.0,8541,1156,2.4,1.4,3935,1961,10.1,1.5,48938,23218,60468,2163,137125,8836,10.9,2.8,68499,23620,33.1,3.4,121566,16699,40.1,3.7,167779,12188,9.2,2.8,103304,15617,5.2,1.5,198203,24902,1.5,0.7,155091,42287,248521,43,43412,2881,48.6,3.4,50896,4674,2.7,1.4,27680,13372,0.2,0.1,N,N,38.1,3.6,41320,3508,0.0,0.1,N,N,3.9,1.6,30524,8806,6.5,2.9,14746,9283,10.0,2.4,28478,6155,43.2,3.1,53630,4547,21.7,(X),(X),(X),19.6,(X),(X),(X),16.0,(X),(X),(X)
1600000US0637692,0637692,"Jurupa Valley city, California",23734,1143,69003,5187,85.5,2.6,67752,5512,11.6,2.6,9707,7065,23.4,3.5,17480,1283,7.6,2.1,9668,1780,5.5,2.2,5960,1355,15.7,2.9,23184,4313,19915,812,71319,5609,8.7,2.6,32847,6574,35.7,4.8,48597,4979,20.1,3.9,100467,16817,15.6,3.8,73982,13201,10.0,2.8,96987,11824,9.9,3.3,97822,22216,98843,34,18161,1426,53.0,5.7,20836,1880,2.9,1.2,27140,9626,1.8,1.2,24592,11062,3.1,1.5,24441,4857,0.2,0.2,N,N,33.8,5.6,11990,1443,5.3,2.8,20182,8826,68.5,4.4,13912,1255,22.6,3.7,27450,3457,42.7,(X),(X),(X),44.8,(X),(X),(X),32.0,(X),(X),(X)
1600000US0639248,0639248,"Laguna Niguel city, California",25916,1346,135323,11327,84.7,3.5,133578,11202,35.5,4.6,28923,18330,24.9,4.1,18766,1490,1.9,1.1,9450,3238,1.1,1.0,3373,2443,17.6,3.4,30647,6578,17896,1035,157266,14907,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,65435,49,54453,4558,76.6,4.5,57218,5771,2.6,1.4,40364,22959,0.7,0.8,N,N,10.7,2.9,55560,12328,0.2,0.4,N,N,4.2,2.3,39994,33821,5.0,1.9,N,N,13.8,3.1,45050,16103,69.3,4.6,57222,6070,24.6,(X),(X),(X),24.6,(X),(X),(X),18.4,(X),(X),(X)
1600000US0639496,0639496,"Lake Forest city, California",25428,1491,112498,8423,89.4,2.6,110724,8301,22.1,3.8,19946,12642,20.5,3.7,20152,2415,2.3,1.3,11144,4794,2.0,1.1,4793,2987,15.5,3.7,24866,5250,19356,878,122934,10260,5.6,1.7,54172,14133,27.9,5.2,91574,14711,39.1,5.3,148132,18292,10.2,3.7,81029,16930,14.1,3.5,174463,16523,3.2,1.8,115975,20281,80125,82,36731,3130,71.1,5.2,39884,3771,1.8,1.7,N,N,1.3,1.4,N,N,12.3,3.1,43100,9951,0.1,0.2,N,N,10.3,4.1,16106,5915,3.1,1.0,28562,9219,N,N,N,N,N,N,N,N,27.4,(X),(X),(X),27.5,(X),(X),(X),22.1,(X),(X),(X)
